경매시간,품목(품종),규격(전체),경락가,거래량
07/15 09:01:07,알타리무(알타리무(일반)),1kg,800,220
07/15 08:33:48,알타리무(알타리무(일반)),1kg,950,180
07/15 08:33:48,알타리무(알타리무(일반)),1kg,950,180
07/15 05:02:19,알타리무(초롱무),1kg,766,60
07/15 05:02:16,알타리무(초롱무),1kg,733,61
07/15 05:02:12,알타리무(초롱무),1kg,700,61
07/15 05:02:07,알타리무(초롱무),1kg,700,61
07/15 04:45:44,알타리무(알타리무(일반)),1kg,280,30
07/15 04:45:34,알타리무(알타리무(일반)),1kg,600,100
07/15 04:45:23,알타리무(알타리무(일반)),1kg,280,80
07/15 03:42:04,알타리무(초롱무),1kg,250,4
07/15 03:41:45,알타리무(초롱무),1kg,625,40
07/15 02:39:44,알타리무(알타리무(일반)),1kg,533,125
07/15 02:20:01,알타리무(알타리무(일반)),1kg,743,250
07/15 01:58:40,알타리무(초롱무),1kg,910,230
07/15 01:56:45,알타리무(초롱무),1kg,320,200
07/15 01:56:23,알타리무(초롱무),1kg,320,160
07/14 09:53:06,알타리무(알타리무(일반)),1kg,950,400
07/14 09:53:06,알타리무(알타리무(일반)),1kg,950,400
07/14 09:44:09,알타리무(알타리무(일반)),1kg,840,3
07/14 09:36:34,알타리무(알타리무(일반)),1kg,840,2
07/14 07:42:45,알타리무(기타알타리무),1kg,1533,60
07/14 07:42:45,알타리무(기타알타리무),1kg,1186,200
07/14 06:59:00,알타리무(알타리무(일반)),1kg,3800,30
07/14 06:58:55,알타리무(알타리무(일반)),1kg,380,90
07/14 06:58:19,알타리무(알타리무(일반)),1kg,620,100
07/14 05:02:59,알타리무(알타리무(일반)),1kg,735,41
07/14 05:02:44,알타리무(알타리무(일반)),1kg,525,50
07/14 05:01:03,알타리무(초롱무),1kg,625,8
07/14 05:00:58,알타리무(초롱무),1kg,825,54
07/14 04:13:15,알타리무(초롱무),1kg,500,50
07/14 04:07:53,알타리무(알타리무(일반)),1kg,900,50
07/14 04:07:48,알타리무(알타리무(일반)),1kg,900,50
07/14 03:56:00,알타리무(초롱무),1kg,400,50
07/14 03:55:54,알타리무(초롱무),1kg,333,50
07/14 02:57:35,알타리무(초롱무),1kg,1000,200
07/14 02:21:15,알타리무(초롱무),1kg,1000,500
07/14 02:21:15,알타리무(초롱무),1kg,1000,100
07/14 02:21:15,알타리무(초롱무),1kg,1000,100
07/14 02:21:15,알타리무(초롱무),1kg,1000,28
07/14 02:21:15,알타리무(초롱무),1kg,1000,100
07/14 02:15:37,알타리무(초롱무),1kg,1226,200
07/14 01:42:40,알타리무(알타리무(일반)),1kg,746,200
07/13 07:50:38,알타리무(기타알타리무),1kg,766,500
07/13 07:50:38,알타리무(기타알타리무),1kg,1500,40
07/13 06:23:18,알타리무(알타리무(일반)),1kg,750,63
07/13 03:05:47,알타리무(초롱무),1kg,1000,150
07/13 03:05:45,알타리무(초롱무),1kg,1000,50
07/13 03:05:42,알타리무(초롱무),1kg,1000,20
07/13 03:05:40,알타리무(초롱무),1kg,1000,120
