경매시간,품목(품종),규격(전체),경락가,거래량
02/16 12:58:05,시금치(시금치(일반)),1kg,2050,2
02/16 12:57:53,시금치(시금치(일반)),1kg,2150,5
02/16 12:57:52,시금치(시금치(일반)),1kg,2125,5
02/16 12:57:44,시금치(시금치(일반)),1kg,2125,5
02/16 12:57:36,시금치(시금치(일반)),1kg,2150,5
02/16 12:57:34,시금치(시금치(일반)),1kg,2150,5
02/16 12:57:26,시금치(시금치(일반)),1kg,2150,5
02/16 12:56:45,시금치(시금치(일반)),1kg,1950,35
02/16 12:56:42,시금치(시금치(일반)),1kg,1925,35
02/16 12:56:22,시금치(시금치(일반)),1kg,1925,35
02/16 12:56:09,시금치(시금치(일반)),1kg,1375,26
02/16 12:56:02,시금치(시금치(일반)),1kg,1375,27
02/16 12:50:11,시금치(시금치(일반)),1kg,1575,30
02/16 12:50:01,시금치(시금치(일반)),1kg,1575,30
02/16 12:48:18,시금치(시금치(일반)),1kg,132,100
02/16 12:48:16,시금치(시금치(일반)),1kg,132,100
02/16 12:48:08,시금치(시금치(일반)),1kg,132,100
02/16 12:47:51,시금치(섬초),1kg,4536,2
02/16 12:45:12,시금치(섬초),1kg,4000,2
02/16 12:44:39,시금치(시금치(일반)),1kg,1400,10
02/16 12:44:02,시금치(시금치(일반)),1kg,566,30
02/16 12:43:50,시금치(시금치(일반)),1kg,2500,70
02/16 12:43:34,시금치(시금치(일반)),1kg,5075,2
02/16 12:41:33,시금치(시금치(일반)),1kg,5075,2
02/16 12:33:21,시금치(시금치(일반)),1kg,3750,16
02/16 12:33:05,시금치(시금치(일반)),1kg,2500,34
02/16 12:32:21,시금치(포항초),1kg,525,40
02/16 12:32:11,시금치(시금치(일반)),1kg,2000,1
02/16 12:31:59,시금치(시금치(일반)),1kg,2550,25
02/16 12:18:47,시금치(시금치(일반)),1kg,2100,6
02/16 12:18:38,시금치(시금치(일반)),1kg,426,600
02/16 12:18:26,시금치(시금치(일반)),1kg,2060,25
02/16 12:18:17,시금치(시금치(일반)),1kg,1725,37
02/16 12:17:20,시금치(시금치(일반)),1kg,2112,20
02/16 12:17:06,시금치(시금치(일반)),1kg,2000,60
02/16 12:16:50,시금치(시금치(일반)),1kg,950,22
02/16 12:15:19,시금치(시금치(일반)),1kg,1100,1
02/16 12:14:37,시금치(시금치(일반)),1kg,2800,14
02/16 12:13:45,시금치(시금치(일반)),1kg,2375,23
02/16 12:12:37,시금치(시금치(일반)),1kg,1200,8
02/16 12:12:37,시금치(시금치(일반)),1kg,1400,7
02/16 12:12:37,시금치(시금치(일반)),1kg,1200,18
02/16 12:12:28,시금치(시금치(일반)),1kg,1500,14
02/16 12:10:56,시금치(시금치(일반)),1kg,1875,30
02/16 12:10:18,시금치(시금치(일반)),1kg,2675,25
02/16 12:10:12,시금치(시금치(일반)),1kg,2400,20
