경매시간,품목(품종),규격(전체),경락가,거래량
0,시금치(시금치(일반)),1kg,1200,300
03/16 12:58:36,시금치(시금치(일반)),1kg,1125,30
03/16 12:58:31,시금치(시금치(일반)),1kg,1250,30
03/16 12:58:12,시금치(시금치(일반)),1kg,1250,30
03/16 12:57:38,시금치(시금치(일반)),1kg,1950,9
03/16 12:57:31,시금치(시금치(일반)),1kg,1950,10
03/16 12:57:24,시금치(시금치(일반)),1kg,1100,7
03/16 12:57:23,시금치(시금치(일반)),1kg,1100,10
03/16 12:57:21,시금치(시금치(일반)),1kg,1100,10
03/16 12:57:02,시금치(시금치(일반)),1kg,1100,10
03/16 12:56:56,시금치(시금치(일반)),1kg,340,100
03/16 12:56:54,시금치(시금치(일반)),1kg,340,100
03/16 12:56:53,시금치(시금치(일반)),1kg,340,125
03/16 12:56:42,시금치(시금치(일반)),1kg,340,125
03/16 12:56:35,시금치(시금치(일반)),1kg,1700,9
03/16 12:56:22,시금치(시금치(일반)),1kg,1687,9
03/16 12:56:17,시금치(시금치(일반)),1kg,1400,33
03/16 12:56:16,시금치(시금치(일반)),1kg,1400,33
03/16 12:56:04,시금치(시금치(일반)),1kg,1400,34
03/16 12:55:54,시금치(시금치(일반)),1kg,1150,17
03/16 12:49:39,시금치(시금치(일반)),1kg,375,1
03/16 12:49:36,시금치(시금치(일반)),1kg,1150,8
03/16 12:49:28,시금치(시금치(일반)),1kg,1250,27
03/16 12:49:16,시금치(시금치(일반)),1kg,1275,28
03/16 12:47:08,시금치(시금치(일반)),1kg,1350,14
03/16 12:47:02,시금치(시금치(일반)),1kg,1550,22
03/16 12:47:00,시금치(시금치(일반)),1kg,1550,30
03/16 12:46:58,시금치(시금치(일반)),1kg,1550,30
03/16 12:46:57,시금치(시금치(일반)),1kg,1550,30
03/16 12:46:44,시금치(시금치(일반)),1kg,1550,30
03/16 12:46:20,시금치(시금치(일반)),1kg,250,11
03/16 12:46:10,시금치(시금치(일반)),1kg,950,20
03/16 12:45:51,시금치(시금치(일반)),1kg,900,25
03/16 12:45:50,시금치(시금치(일반)),1kg,575,6
03/16 12:45:40,시금치(시금치(일반)),1kg,1675,25
03/16 12:45:22,시금치(시금치(일반)),1kg,1700,26
03/16 12:42:45,시금치(시금치(일반)),1kg,1200,26
03/16 12:42:40,시금치(시금치(일반)),1kg,1325,20
03/16 12:42:15,시금치(시금치(일반)),1kg,625,15
03/16 12:41:57,시금치(시금치(일반)),1kg,1300,30
03/16 12:41:40,시금치(시금치(일반)),1kg,1125,30
03/16 12:41:24,시금치(시금치(일반)),1kg,750,30
03/16 12:41:06,시금치(시금치(일반)),1kg,550,20
03/16 12:38:40,시금치(섬초),1kg,11250,10
03/16 12:38:15,시금치(시금치(일반)),1kg,1900,65
03/16 12:38:07,시금치(시금치(일반)),1kg,1025,10
03/16 12:37:41,시금치(시금치(일반)),1kg,300,15
03/16 12:34:31,시금치(시금치(일반)),1kg,2375,47
03/16 12:33:54,시금치(시금치(일반)),1kg,1425,30
03/16 12:32:57,시금치(포항초),1kg,800,40
03/16 12:32:56,시금치(시금치(일반)),1kg,1800,13
03/16 12:32:52,시금치(시금치(일반)),1kg,466,140
03/16 12:32:47,시금치(시금치(일반)),1kg,1500,5
03/16 12:32:38,시금치(섬초),1kg,4000,3
03/16 12:32:38,시금치(시금치(일반)),1kg,3000,7
03/16 12:32:35,시금치(시금치(일반)),1kg,2200,32
03/16 12:32:26,시금치(시금치(일반)),1kg,2150,35
03/16 12:32:19,시금치(시금치(일반)),1kg,1000,4
03/16 12:32:19,시금치(시금치(일반)),1kg,1000,2
03/16 12:32:19,시금치(시금치(일반)),1kg,1000,7
03/16 12:32:19,시금치(시금치(일반)),1kg,700,14
03/16 12:32:19,시금치(시금치(일반)),1kg,1000,4
03/16 12:32:18,시금치(시금치(일반)),1kg,2050,33
03/16 12:31:38,시금치(시금치(일반)),1kg,1525,20
03/16 12:31:26,시금치(시금치(일반)),1kg,3350,2
03/16 12:26:22,시금치(시금치(일반)),1kg,1100,30
03/16 12:26:11,시금치(시금치(일반)),1kg,875,14
03/16 12:22:13,시금치(시금치(일반)),1kg,1375,17
03/16 12:20:23,시금치(섬초),1kg,4725,5
03/16 12:20:23,시금치(섬초),1kg,4725,1
03/16 12:20:23,시금치(섬초),1kg,4830,1
03/16 12:20:23,시금치(시금치(일반)),1kg,315,30
03/16 12:20:23,시금치(시금치(일반)),1kg,315,50
03/16 12:20:23,시금치(시금치(일반)),1kg,315,120
03/16 12:20:23,시금치(포항초),1kg,577,60
03/16 12:20:23,시금치(포항초),1kg,577,30
03/16 12:20:23,시금치(포항초),1kg,605,30
03/16 12:20:23,시금치(포항초),1kg,605,30
03/16 12:19:46,시금치(시금치(일반)),1kg,1600,3
03/16 12:19:37,시금치(시금치(일반)),1kg,1275,32
03/16 12:19:34,시금치(시금치(일반)),1kg,500,2
03/16 12:19:25,시금치(시금치(일반)),1kg,266,500
03/16 12:19:21,시금치(시금치(일반)),1kg,1400,20
03/16 12:19:15,시금치(시금치(일반)),1kg,1112,27
03/16 12:16:39,시금치(시금치(일반)),1kg,1450,50
03/16 12:16:31,시금치(시금치(일반)),1kg,1450,50
03/16 12:16:15,시금치(시금치(일반)),1kg,1040,4
03/16 12:11:04,시금치(시금치(일반)),1kg,375,10
03/16 12:10:56,시금치(시금치(일반)),1kg,1250,32
03/16 12:10:47,시금치(시금치(일반)),1kg,1325,33
03/16 12:10:42,시금치(시금치(일반)),1kg,1125,25
03/16 12:10:38,시금치(시금치(일반)),1kg,1200,20
03/16 12:10:25,시금치(시금치(일반)),1kg,300,2
03/16 12:10:10,시금치(시금치(일반)),1kg,1200,20
03/16 12:10:07,시금치(시금치(일반)),1kg,160,210
03/16 12:09:51,시금치(시금치(일반)),1kg,250,5
03/16 12:09:21,시금치(시금치(일반)),1kg,1125,30
03/16 12:08:58,시금치(시금치(일반)),1kg,500,11
03/16 12:08:52,시금치(시금치(일반)),1kg,900,25
03/16 12:08:39,시금치(시금치(일반)),1kg,1250,25
03/16 12:08:29,시금치(시금치(일반)),1kg,1400,40
03/16 12:08:19,시금치(시금치(일반)),1kg,1250,22
03/16 12:08:05,시금치(시금치(일반)),1kg,950,15
03/16 12:07:59,시금치(시금치(일반)),1kg,1125,16
03/16 12:07:54,시금치(시금치(일반)),1kg,1300,17
03/16 12:07:32,시금치(시금치(일반)),1kg,1500,25
03/16 12:07:26,시금치(시금치(일반)),1kg,1625,25
03/16 12:06:39,시금치(시금치(일반)),1kg,500,16
03/16 12:06:30,시금치(시금치(일반)),1kg,1575,21
03/16 12:04:48,시금치(시금치(일반)),1kg,400,7
03/16 12:03:40,시금치(시금치(일반)),1kg,1040,3
03/16 12:02:29,시금치(시금치(일반)),1kg,1575,30
03/16 12:02:25,시금치(시금치(일반)),1kg,1300,25
03/16 12:01:57,시금치(시금치(일반)),1kg,750,45
03/16 12:01:31,시금치(시금치(일반)),1kg,500,10
03/16 12:01:17,시금치(시금치(일반)),1kg,1400,40
03/16 12:00:25,시금치(시금치),1kg,700,11
03/16 12:00:21,시금치(시금치(일반)),1kg,500,10
03/16 12:00:15,시금치(시금치),1kg,1100,19
03/16 11:59:39,시금치(시금치(일반)),1kg,650,30
03/16 11:59:23,시금치(시금치(일반)),1kg,875,32
03/16 11:59:18,시금치(시금치(일반)),1kg,775,13
03/16 11:55:29,시금치(시금치(일반)),1kg,1300,48
03/16 11:55:00,시금치(시금치(일반)),1kg,350,14
03/16 11:52:08,시금치(시금치(일반)),1kg,1500,51
03/16 11:52:02,시금치(시금치(일반)),1kg,1300,30
03/16 11:51:08,시금치(시금치(일반)),1kg,1300,40
03/16 11:50:33,시금치(시금치(일반)),1kg,1150,20
03/16 11:49:51,시금치(시금치(일반)),1kg,1075,10
03/16 11:48:19,시금치(시금치(일반)),1kg,1425,16
03/16 11:48:13,시금치(시금치(일반)),1kg,1000,15
