경매시간,품목(품종),규격(전체),경락가,거래량
0,시금치(시금치(일반)),1kg,4250,10
06/16 12:52:04,시금치(시금치(일반)),1kg,422,20
06/16 12:50:20,시금치(시금치(일반)),1kg,190,100
06/16 12:47:41,시금치(시금치(일반)),1kg,4150,16
06/16 12:47:34,시금치(시금치(일반)),1kg,2125,5
06/16 12:46:17,시금치(시금치(일반)),1kg,2000,20
06/16 12:46:13,시금치(시금치(일반)),1kg,2175,34
06/16 12:43:32,시금치(시금치(일반)),1kg,3625,30
06/16 12:43:19,시금치(시금치(일반)),1kg,3650,30
06/16 12:42:07,시금치(시금치(일반)),1kg,4240,5
06/16 12:40:47,시금치(시금치(일반)),1kg,422,70
06/16 12:39:32,시금치(시금치(일반)),1kg,4747,15
06/16 12:37:10,시금치(시금치(일반)),1kg,4505,10
06/16 12:35:09,시금치(시금치(일반)),1kg,487,20
06/16 12:34:00,시금치(시금치(일반)),1kg,2000,5
06/16 12:34:00,시금치(시금치(일반)),1kg,424,10
06/16 12:33:55,시금치(시금치(일반)),1kg,424,30
06/16 12:33:49,시금치(시금치(일반)),1kg,2225,15
06/16 12:33:40,시금치(시금치(일반)),1kg,3450,14
06/16 12:33:28,시금치(시금치(일반)),1kg,3500,28
06/16 12:33:17,시금치(시금치(일반)),1kg,3950,20
06/16 12:33:05,시금치(시금치(일반)),1kg,3700,42
06/16 12:32:56,시금치(시금치(일반)),1kg,3675,42
06/16 12:31:46,시금치(시금치(일반)),1kg,2325,34
06/16 12:31:35,시금치(시금치(일반)),1kg,3500,26
06/16 12:25:56,시금치(시금치(일반)),1kg,2650,16
06/16 12:25:47,시금치(시금치(일반)),1kg,3150,20
06/16 12:25:42,시금치(시금치(일반)),1kg,2525,18
06/16 12:25:24,시금치(시금치(일반)),1kg,1575,25
06/16 12:24:34,시금치(시금치(일반)),1kg,1375,35
06/16 12:24:17,시금치(시금치(일반)),1kg,2800,18
06/16 12:24:14,시금치(시금치(일반)),1kg,2625,18
06/16 12:24:00,시금치(시금치(일반)),1kg,2300,20
06/16 12:23:33,시금치(시금치(일반)),1kg,3900,23
06/16 12:21:24,시금치(시금치(일반)),1kg,3125,20
06/16 12:20:37,시금치(시금치(일반)),1kg,2400,18
06/16 12:20:04,시금치(시금치(일반)),1kg,1400,30
06/16 12:19:32,시금치(시금치(일반)),1kg,3450,14
06/16 12:19:27,시금치(시금치(일반)),1kg,1575,19
06/16 12:19:16,시금치(시금치(일반)),1kg,1650,6
06/16 12:18:36,시금치(시금치(일반)),1kg,3325,14
06/16 12:18:03,시금치(시금치(일반)),1kg,4575,40
06/16 12:17:15,시금치(시금치(일반)),1kg,2750,49
06/16 12:17:06,시금치(시금치(일반)),1kg,2000,16
06/16 12:15:33,시금치(시금치(일반)),1kg,2625,25
06/16 12:14:15,시금치(시금치(일반)),1kg,2275,30
06/16 12:09:12,시금치(시금치(일반)),1kg,136,250
06/16 12:02:50,시금치(시금치(일반)),1kg,900,25
06/16 12:02:36,시금치(시금치(일반)),1kg,2025,3
06/16 12:02:36,시금치(시금치(일반)),1kg,2025,3
06/16 12:02:24,시금치(시금치(일반)),1kg,3650,20
06/16 12:02:24,시금치(시금치(일반)),1kg,3650,20
06/16 12:00:00,시금치(시금치(일반)),1kg,2125,11
06/16 11:59:00,시금치(시금치(일반)),1kg,1500,28
06/16 11:58:31,시금치(시금치(일반)),1kg,2250,30
06/16 11:40:14,시금치(시금치(일반)),1kg,1500,16
06/16 11:38:30,시금치(시금치(일반)),1kg,3250,31
06/16 11:38:14,시금치(시금치(일반)),1kg,2500,25
06/16 11:38:08,시금치(시금치(일반)),1kg,3250,16
06/16 11:29:30,시금치(시금치(일반)),1kg,1500,20
06/16 11:25:35,시금치(시금치(일반)),1kg,2400,30
06/16 11:24:48,시금치(시금치(일반)),1kg,1550,30
06/16 11:24:34,시금치(시금치(일반)),1kg,2275,30
06/16 11:24:22,시금치(시금치(일반)),1kg,3025,11
06/16 11:22:24,시금치(시금치(일반)),1kg,1775,11
06/16 11:20:09,시금치(시금치(일반)),1kg,3250,10
06/16 11:17:41,시금치(시금치(일반)),1kg,2150,34
06/16 11:16:41,시금치(시금치(일반)),1kg,3375,31
06/16 11:16:23,시금치(시금치(일반)),1kg,1750,31
06/16 11:15:58,시금치(시금치(일반)),1kg,3400,16
06/16 10:58:59,시금치(시금치(일반)),1kg,2275,25
06/16 10:58:49,시금치(시금치(일반)),1kg,2100,30
06/16 10:57:39,시금치(시금치(일반)),1kg,1300,36
06/16 10:57:01,시금치(시금치(일반)),1kg,3100,22
06/16 10:56:30,시금치(시금치(일반)),1kg,2450,15
06/16 10:56:22,시금치(시금치(일반)),1kg,2825,18
06/16 10:56:00,시금치(시금치(일반)),1kg,2875,11
06/16 10:55:28,시금치(시금치(일반)),1kg,1825,5
06/16 10:54:53,시금치(시금치(일반)),1kg,2075,31
06/16 10:54:35,시금치(시금치(일반)),1kg,2450,14
06/16 10:53:49,시금치(시금치(일반)),1kg,1650,10
06/16 10:53:39,시금치(시금치(일반)),1kg,1250,20
06/16 10:53:32,시금치(시금치(일반)),1kg,3000,20
06/16 10:53:20,시금치(시금치(일반)),1kg,1350,30
06/16 10:52:59,시금치(시금치(일반)),1kg,1875,30
06/16 09:20:09,시금치(시금치(일반)),1kg,2700,20
06/16 08:38:06,시금치(시금치(일반)),1kg,446,2
06/16 08:35:55,시금치(시금치(일반)),1kg,3400,6
06/16 08:35:35,시금치(시금치(일반)),1kg,3400,2
06/16 08:35:08,시금치(시금치(일반)),1kg,4762,1
06/16 08:32:47,시금치(시금치(일반)),1kg,4500,2
06/16 08:31:13,시금치(시금치(일반)),1kg,4340,2
06/16 08:14:09,시금치(시금치(일반)),1kg,462,60
06/16 08:14:09,시금치(시금치(일반)),1kg,462,80
06/16 07:28:59,시금치(시금치(일반)),1kg,3000,7
06/16 07:26:04,시금치(시금치(일반)),1kg,5400,1
06/16 07:25:53,시금치(시금치(일반)),1kg,1350,10
06/16 07:25:36,시금치(시금치(일반)),1kg,1350,10
06/16 07:24:51,시금치(시금치(일반)),1kg,3300,7
06/16 07:24:51,시금치(시금치(일반)),1kg,3300,1
06/16 07:20:38,시금치(시금치(일반)),1kg,3800,6
06/16 07:20:38,시금치(시금치(일반)),1kg,3625,20
06/16 07:20:38,시금치(시금치(일반)),1kg,3750,20
06/16 07:20:37,시금치(시금치(일반)),1kg,3450,17
06/16 07:20:37,시금치(시금치(일반)),1kg,2125,10
06/16 07:20:35,시금치(시금치(일반)),1kg,500,1
06/16 07:20:35,시금치(시금치(일반)),1kg,2000,27
06/16 07:20:35,시금치(시금치(일반)),1kg,2000,40
06/16 07:20:35,시금치(시금치(일반)),1kg,2000,24
06/16 07:20:35,시금치(시금치(일반)),1kg,750,15
06/16 07:20:35,시금치(시금치(일반)),1kg,1500,17
06/16 07:20:35,시금치(시금치(일반)),1kg,2000,24
06/16 07:20:35,시금치(시금치(일반)),1kg,1500,12
06/16 07:16:44,시금치(시금치(일반)),1kg,3000,40
06/16 07:15:20,시금치(시금치(일반)),1kg,3000,20
06/16 07:14:46,시금치(시금치(일반)),1kg,3600,5
06/16 07:12:16,시금치(시금치(일반)),1kg,400,10
06/16 07:10:32,시금치(시금치(일반)),1kg,1250,350
06/16 07:09:21,시금치(시금치(일반)),1kg,3400,5
06/16 06:56:42,시금치(시금치(일반)),1kg,433,50
06/16 06:53:34,시금치(시금치(일반)),1kg,4220,7
06/16 06:51:20,시금치(시금치(일반)),1kg,300,20
06/16 06:46:55,시금치(시금치(일반)),1kg,4475,15
06/16 06:46:55,시금치(시금치(일반)),1kg,4475,15
06/16 06:46:50,시금치(시금치(일반)),1kg,4325,15
06/16 06:46:50,시금치(시금치(일반)),1kg,4325,15
06/16 06:41:45,시금치(시금치(일반)),1kg,4525,22
06/16 06:41:45,시금치(시금치(일반)),1kg,4525,22
06/16 06:35:57,시금치(시금치(일반)),1kg,950,90
06/16 06:35:57,시금치(시금치(일반)),1kg,950,90
06/16 06:35:29,시금치(시금치(일반)),1kg,4525,9
06/16 06:35:29,시금치(시금치(일반)),1kg,4525,9
06/16 06:25:18,시금치(시금치(일반)),1kg,1000,19
06/16 06:25:05,시금치(시금치(일반)),1kg,1250,20
06/16 06:07:53,시금치(시금치(일반)),1kg,4075,5
06/16 06:07:49,시금치(시금치(일반)),1kg,4000,5
06/16 06:07:45,시금치(시금치(일반)),1kg,3900,5
06/16 06:07:41,시금치(시금치(일반)),1kg,3875,5
06/16 06:07:37,시금치(시금치(일반)),1kg,3750,5
06/16 05:51:05,시금치(시금치(일반)),1kg,2750,5
06/16 05:49:08,시금치(시금치(일반)),1kg,875,1
06/16 05:45:43,시금치(시금치(일반)),1kg,4250,11
06/16 05:37:06,시금치(시금치(일반)),1kg,1750,3
06/16 05:27:38,시금치(시금치(일반)),1kg,257,30
06/16 05:27:33,시금치(시금치(일반)),1kg,257,40
06/16 05:27:23,시금치(시금치(일반)),1kg,257,40
06/16 05:24:40,시금치(시금치(일반)),1kg,2000,15
06/16 05:19:21,시금치(시금치(일반)),1kg,316,80
06/16 05:14:22,시금치(시금치(일반)),1kg,1900,13
06/16 05:14:18,시금치(시금치(일반)),1kg,1650,10
06/16 05:10:18,시금치(시금치(일반)),1kg,2125,13
06/16 05:08:55,시금치(시금치(일반)),1kg,1750,8
06/16 05:08:36,시금치(시금치(일반)),1kg,325,60
06/16 05:08:36,시금치(시금치(일반)),1kg,325,60
06/16 05:08:35,시금치(시금치(일반)),1kg,300,220
06/16 05:08:04,시금치(시금치(일반)),1kg,2000,5
06/16 05:04:57,시금치(시금치(일반)),1kg,2100,7
06/16 04:55:53,시금치(시금치(일반)),1kg,3000,30
06/16 04:54:40,시금치(시금치(일반)),1kg,1900,15
06/16 04:52:08,시금치(시금치(일반)),1kg,3250,12
06/16 04:52:05,시금치(시금치(일반)),1kg,3150,15
06/16 04:51:24,시금치(시금치(일반)),1kg,1825,23
06/16 04:50:50,시금치(시금치(일반)),1kg,2075,10
06/16 04:50:16,시금치(시금치(일반)),1kg,2000,4
06/16 04:50:01,시금치(시금치(일반)),1kg,2625,20
06/16 04:49:30,시금치(시금치(일반)),1kg,2025,15
06/16 04:49:22,시금치(시금치(일반)),1kg,2300,18
06/16 04:49:20,시금치(시금치(일반)),1kg,3000,18
06/16 04:48:12,시금치(시금치(일반)),1kg,3000,8
06/16 04:45:47,시금치(시금치(일반)),1kg,3125,3
06/16 04:43:18,시금치(시금치(일반)),1kg,3725,14
06/16 04:42:57,시금치(시금치(일반)),1kg,4850,12
06/16 04:42:24,시금치(시금치(일반)),1kg,4800,21
06/16 04:42:23,시금치(시금치(일반)),1kg,3000,11
06/16 04:42:23,시금치(시금치(일반)),1kg,3000,11
06/16 04:42:23,시금치(시금치(일반)),1kg,3000,11
06/16 04:42:23,시금치(시금치(일반)),1kg,2500,9
06/16 04:42:18,시금치(시금치(일반)),1kg,2000,36
06/16 04:42:14,시금치(시금치(일반)),1kg,4250,12
06/16 04:42:14,시금치(시금치(일반)),1kg,4250,12
06/16 04:42:14,시금치(시금치(일반)),1kg,4250,11
06/16 04:42:14,시금치(시금치(일반)),1kg,4250,12
06/16 04:42:12,시금치(시금치(일반)),1kg,3250,12
06/16 04:42:10,시금치(시금치(일반)),1kg,1100,30
06/16 04:41:56,시금치(시금치(일반)),1kg,2325,4
06/16 04:41:46,시금치(시금치(일반)),1kg,3550,8
06/16 04:40:51,시금치(시금치(일반)),1kg,460,30
06/16 04:40:49,시금치(시금치(일반)),1kg,2900,15
06/16 04:38:12,시금치(시금치(일반)),1kg,4800,8
06/16 04:36:39,시금치(시금치(일반)),1kg,2625,11
06/16 04:36:36,시금치(시금치(일반)),1kg,2500,15
06/16 04:31:34,시금치(시금치(일반)),1kg,2150,30
06/16 04:30:45,시금치(시금치(일반)),1kg,2875,11
