경매시간,품목(품종),규격(전체),경락가,거래량
07/15 12:50:24,시금치(시금치(일반)),1kg,3675,13
07/15 12:50:09,시금치(시금치(일반)),1kg,5825,7
07/15 12:48:29,시금치(시금치(일반)),1kg,3625,1
07/15 12:48:09,시금치(시금치(일반)),1kg,7200,6
07/15 12:46:25,시금치(시금치(일반)),1kg,4350,25
07/15 12:39:29,시금치(시금치(일반)),1kg,1017,20
07/15 12:36:44,시금치(시금치(일반)),1kg,10070,5
07/15 12:36:33,시금치(시금치(일반)),1kg,10070,1
07/15 12:33:02,시금치(시금치(일반)),1kg,2500,28
07/15 12:31:32,시금치(시금치(일반)),1kg,1182,40
07/15 12:28:59,시금치(시금치(일반)),1kg,1123,10
07/15 12:04:34,시금치(시금치(일반)),1kg,7500,15
07/15 11:53:22,시금치(시금치(일반)),1kg,7325,15
07/15 11:51:44,시금치(시금치(일반)),1kg,6375,12
07/15 11:51:19,시금치(시금치(일반)),1kg,10450,4
07/15 11:50:12,시금치(시금치(일반)),1kg,9450,10
07/15 11:50:07,시금치(시금치(일반)),1kg,9150,10
07/15 11:50:02,시금치(시금치(일반)),1kg,8875,10
07/15 11:34:55,시금치(시금치(일반)),1kg,4425,17
07/15 11:34:55,시금치(시금치(일반)),1kg,4425,17
07/15 11:31:01,시금치(시금치(일반)),1kg,8650,17
07/15 11:31:01,시금치(시금치(일반)),1kg,8650,17
07/15 11:30:05,시금치(시금치(일반)),1kg,6500,10
07/15 11:24:02,시금치(시금치(일반)),1kg,6650,10
07/15 11:23:53,시금치(시금치(일반)),1kg,6500,10
07/15 11:16:12,시금치(시금치(일반)),1kg,1500,8
07/15 11:16:03,시금치(시금치(일반)),1kg,340,-360
07/15 11:15:37,시금치(시금치(일반)),1kg,25,8
07/15 11:14:42,시금치(시금치(일반)),1kg,2000,40
07/15 11:14:01,시금치(시금치(일반)),1kg,6025,15
07/15 11:05:47,시금치(시금치(일반)),1kg,3000,1
07/15 11:05:36,시금치(시금치(일반)),1kg,5000,12
07/15 11:03:39,시금치(시금치(일반)),1kg,3500,12
07/15 11:03:03,시금치(시금치(일반)),1kg,7550,12
07/15 06:27:38,시금치(시금치(일반)),1kg,8750,15
07/15 05:24:03,시금치(시금치(일반)),1kg,5750,10
07/15 05:03:51,시금치(시금치(일반)),1kg,7500,7
07/15 05:03:51,시금치(시금치(일반)),1kg,7500,6
07/15 05:03:48,시금치(시금치(일반)),1kg,5000,7
07/15 05:03:48,시금치(시금치(일반)),1kg,5000,8
07/15 04:50:50,시금치(시금치(일반)),1kg,4300,10
07/15 04:50:50,시금치(시금치(일반)),1kg,4300,10
07/15 04:49:55,시금치(시금치(일반)),1kg,7420,5
07/15 04:49:08,시금치(시금치(일반)),1kg,1139,5
07/15 04:20:55,시금치(시금치(일반)),1kg,5625,5
07/15 04:05:19,시금치(시금치(일반)),1kg,2000,10
07/15 03:58:20,시금치(시금치(일반)),1kg,4700,1
07/15 03:58:08,시금치(시금치(일반)),1kg,6500,5
07/15 03:58:02,시금치(시금치(일반)),1kg,8975,4
07/15 03:56:33,시금치(시금치(일반)),1kg,4150,5
07/15 03:56:26,시금치(시금치(일반)),1kg,4075,6
07/15 03:50:29,시금치(시금치(일반)),1kg,9750,2
07/15 03:50:04,시금치(시금치(일반)),1kg,10000,2
07/15 03:49:51,시금치(시금치(일반)),1kg,3750,9
07/15 03:49:29,시금치(시금치(일반)),1kg,800,20
07/15 03:49:20,시금치(시금치(일반)),1kg,2500,15
07/15 03:48:38,시금치(시금치(일반)),1kg,800,30
07/15 03:48:17,시금치(시금치(일반)),1kg,2125,15
07/15 03:33:30,시금치(시금치(일반)),1kg,3100,11
07/15 03:33:27,시금치(시금치(일반)),1kg,2975,10
07/15 03:33:04,시금치(시금치(일반)),1kg,1400,10
07/15 03:31:06,시금치(시금치(일반)),1kg,7550,2
07/15 03:31:00,시금치(시금치(일반)),1kg,9900,5
07/15 03:25:04,시금치(시금치(일반)),1kg,3250,35
07/15 03:24:36,시금치(시금치(일반)),1kg,4500,9
07/15 03:24:29,시금치(시금치(일반)),1kg,1750,5
07/15 03:21:20,시금치(시금치(일반)),1kg,500,10
07/15 03:09:39,시금치(시금치(일반)),1kg,5750,10
07/15 03:07:51,시금치(시금치(일반)),1kg,3000,7
07/15 03:05:20,시금치(시금치(일반)),1kg,4500,26
07/15 03:05:15,시금치(시금치(일반)),1kg,4500,26
07/15 03:01:14,시금치(시금치(일반)),1kg,1500,5
07/15 02:57:18,시금치(시금치(일반)),1kg,2000,32
07/15 02:55:39,시금치(시금치(일반)),1kg,5000,4
07/15 02:55:16,시금치(시금치(일반)),1kg,4750,6
07/15 02:54:01,시금치(시금치(일반)),1kg,3875,7
07/15 02:53:58,시금치(시금치(일반)),1kg,5500,20
07/15 02:53:56,시금치(시금치(일반)),1kg,4000,7
07/15 02:53:38,시금치(시금치(일반)),1kg,6250,7
07/15 02:53:38,시금치(시금치(일반)),1kg,6250,10
07/15 02:53:38,시금치(시금치(일반)),1kg,6250,3
07/15 02:53:20,시금치(시금치(일반)),1kg,10000,23
07/15 02:52:41,시금치(시금치(일반)),1kg,6250,20
07/15 02:52:34,시금치(시금치(일반)),1kg,4500,21
07/15 02:52:25,시금치(시금치(일반)),1kg,5550,9
07/15 02:51:12,시금치(시금치(일반)),1kg,6250,4
07/15 02:50:40,시금치(시금치(일반)),1kg,7750,5
07/15 02:50:31,시금치(시금치(일반)),1kg,8250,13
07/15 02:50:15,시금치(시금치(일반)),1kg,4150,21
07/15 02:49:56,시금치(시금치(일반)),1kg,4000,16
07/15 02:49:03,시금치(시금치(일반)),1kg,6500,14
07/15 02:41:26,시금치(시금치(일반)),1kg,3900,14
07/15 02:39:54,시금치(시금치(일반)),1kg,5650,15
07/15 02:30:14,시금치(시금치(일반)),1kg,2500,15
