경매시간,품목(품종),규격(전체),경락가,거래량
01/16 12:00:00,시금치(섬초),1kg,3300,3
01/16 12:00:00,시금치(섬초),1kg,3700,13
01/16 12:00:00,시금치(섬초),1kg,3600,17
01/16 12:00:00,시금치(섬초),1kg,3600,5
01/16 12:00:00,시금치(섬초),1kg,3500,6
01/16 12:00:00,시금치(섬초),1kg,3500,5
01/16 12:00:00,시금치(섬초),1kg,3000,30
01/16 12:00:00,시금치(섬초),1kg,3700,5
01/16 12:00:00,시금치(섬초),1kg,3000,5
01/16 12:00:00,시금치(섬초),1kg,3200,5
01/16 12:00:00,시금치(섬초),1kg,2800,3
01/16 12:00:00,시금치(섬초),1kg,2200,3
01/16 12:00:00,시금치(섬초),1kg,3500,3
01/16 12:00:00,시금치(섬초),1kg,3600,3
01/16 12:00:00,시금치(섬초),1kg,3300,3
01/16 12:00:00,시금치(섬초),1kg,3600,4
01/16 12:00:00,시금치(섬초),1kg,3600,3
01/16 12:00:00,시금치(섬초),1kg,3100,3
01/16 12:00:00,시금치(섬초),1kg,2600,4
01/16 12:00:00,시금치(섬초),1kg,3300,1
01/16 12:00:00,시금치(섬초),1kg,2300,2
01/16 12:00:00,시금치(섬초),1kg,3500,2
01/16 12:00:00,시금치(섬초),1kg,2700,2
01/16 12:00:00,시금치(섬초),1kg,2700,2
01/16 12:00:00,시금치(섬초),1kg,3300,1
01/16 12:00:00,시금치(섬초),1kg,2800,1
01/16 12:00:00,시금치(섬초),1kg,3700,7
01/16 12:00:00,시금치(섬초),1kg,3600,10
01/16 12:00:00,시금치(섬초),1kg,3500,1
01/16 12:00:00,시금치(섬초),1kg,2500,1
01/16 12:00:00,시금치(섬초),1kg,2800,1
01/16 12:00:00,시금치(섬초),1kg,3400,1
01/16 12:00:00,시금치(섬초),1kg,4000,17
01/16 12:00:00,시금치(섬초),1kg,3800,9
01/16 12:00:00,시금치(섬초),1kg,4000,11
01/16 12:00:00,시금치(섬초),1kg,3800,5
01/16 12:00:00,시금치(섬초),1kg,3600,13
01/16 12:00:00,시금치(섬초),1kg,4100,10
01/16 12:00:00,시금치(섬초),1kg,4000,10
01/16 12:00:00,시금치(섬초),1kg,4000,20
01/16 12:00:00,시금치(섬초),1kg,3000,11
01/16 12:00:00,시금치(섬초),1kg,4200,9
01/16 12:00:00,시금치(섬초),1kg,3800,13
01/16 12:00:00,시금치(섬초),1kg,3600,10
01/16 12:00:00,시금치(섬초),1kg,3700,10
01/16 12:00:00,시금치(섬초),1kg,3800,12
01/16 12:00:00,시금치(섬초),1kg,3200,17
01/16 12:00:00,시금치(섬초),1kg,2800,1
01/16 12:00:00,시금치(섬초),1kg,4600,4
01/16 12:00:00,시금치(섬초),1kg,3200,3
01/16 12:00:00,시금치(섬초),1kg,3600,2
01/16 12:00:00,시금치(섬초),1kg,3200,4
01/16 12:00:00,시금치(섬초),1kg,3400,5
01/16 12:00:00,시금치(섬초),1kg,2700,2
01/16 12:00:00,시금치(섬초),1kg,2700,1
01/16 12:00:00,시금치(섬초),1kg,2600,2
01/16 12:00:00,시금치(섬초),1kg,2800,1
01/16 12:00:00,시금치(섬초),1kg,3200,3
01/16 12:00:00,시금치(섬초),1kg,3200,2
01/16 12:00:00,시금치(섬초),1kg,2600,1
01/16 12:00:00,시금치(섬초),1kg,2600,1
01/16 12:00:00,시금치(섬초),1kg,3900,7
01/16 12:00:00,시금치(섬초),1kg,3300,5
01/16 12:00:00,시금치(섬초),1kg,3600,10
01/16 12:00:00,시금치(섬초),1kg,3600,8
01/16 12:00:00,시금치(섬초),1kg,3000,1
01/16 12:00:00,시금치(섬초),1kg,4200,3
01/16 12:00:00,시금치(섬초),1kg,2800,1
01/16 12:00:00,시금치(섬초),1kg,3400,4
01/16 12:00:00,시금치(섬초),1kg,2800,3
01/16 12:00:00,시금치(섬초),1kg,3600,5
01/16 12:00:00,시금치(섬초),1kg,3800,2
01/16 12:00:00,시금치(섬초),1kg,3500,1
01/16 12:00:00,시금치(섬초),1kg,3500,1
01/16 12:00:00,시금치(섬초),1kg,3200,7
01/16 12:00:00,시금치(섬초),1kg,3600,6
01/16 12:00:00,시금치(섬초),1kg,3600,6
01/16 12:00:00,시금치(섬초),1kg,3800,7
01/16 12:00:00,시금치(섬초),1kg,4000,13
01/16 12:00:00,시금치(섬초),1kg,4200,11
01/16 12:00:00,시금치(섬초),1kg,3300,16
01/16 12:00:00,시금치(섬초),1kg,3700,9
01/16 12:00:00,시금치(섬초),1kg,3900,11
01/16 12:00:00,시금치(섬초),1kg,3100,4
